1	-205.066
2049	-152.503
4097	-125.062
6145	-114.356
8193	-112.777
10241	-116.525
12289	-110.083
14337	-105.477
16385	-98.4961
18433	-101.513
20481	-100.382
22529	-107.548
24577	-100.144
26625	-104.742
28673	-107.255
30721	-103.481
32769	-104.743
34817	-108.866
36865	-96.2778
38913	-99.7567
40961	-101.142
43009	-91.9612
45057	-102.03
47105	-107.415
49153	-102.831
51201	-96.3696
53249	-98.6545
55297	-97.0507
57345	-87.5444
59393	-90.3839
61441	-96.8155
63489	-91.5245
65537	-83.9682
67585	-103.107
69633	-88.0271
71681	-90.8514
73729	-91.9059
75777	-99.669
77825	-103.606
79873	-91.5236
81921	-92.3208
83969	-100.253
86017	-95.4589
88065	-98.0569
90113	-90.2511
92161	-91.4837
94209	-82.7604
96257	-86.6667
98305	-90.2562
100353	-93.3915
102401	-98.3239
104449	-89.7454
106497	-100.227
108545	-99.3052
110593	-97.6478
112641	-92.1795
114689	-104.87
116737	-91.8696
118785	-88.715
120833	-109.533
122881	-97.8021
124929	-99.0374
126977	-99.3417
129025	-92.9504
131073	-93.6459
133121	-86.2084
135169	-86.6323
137217	-94.0399
139265	-90.161
141313	-86.4217
143361	-89.9503
145409	-96.8065
147457	-98.366
149505	-94.6663
151553	-93.3501
153601	-90.1164
155649	-91.1187
157697	-86.9998
159745	-86.7414
161793	-95.3336
163841	-100.904
165889	-98.821
167937	-89.4133
169985	-93.1689
172033	-95.3254
174081	-102.309
176129	-100.711
178177	-91.6907
180225	-96.3186
182273	-93.1879
184321	-96.3206
186369	-94.3401
188417	-95.5763
190465	-98.4713
192513	-93.114
194561	-100.344
196609	-99.61
198657	-101.7
200705	-94.8953
202753	-93.4784
204801	-102.817
206849	-84.3151
208897	-88.9425
210945	-98.5201
212993	-101.553
215041	-96.2653
217089	-88.6572
219137	-92.7295
221185	-89.6611
223233	-93.9968
225281	-98.3016
227329	-94.593
229377	-93.4326
231425	-92.3375
233473	-84.8798
235521	-91.0372
237569	-87.9745
239617	-94.6833
241665	-90.6138
243713	-82.0661
245761	-78.0836
247809	-78.1057
249857	-87.3425
251905	-78.22
253953	-90.3612
256001	-84.3244
258049	-89.467
260097	-78.4516
262145	-94.4325
264193	-81.9765
266241	-90.178
268289	-90.3704
270337	-86.7944
272385	-86.091
274433	-83.6297
276481	-100.649
278529	-91.0555
280577	-89.5656
282625	-95.3909
284673	-98.9459
286721	-85.568
288769	-89.5086
290817	-99.7582
292865	-98.1723
294913	-104.751
296961	-93.1458
299009	-94.1236
301057	-91.7721
303105	-86.9464
305153	-89.8652
307201	-95.7693
309249	-99.8817
311297	-92.6731
313345	-100.91
315393	-87.3427
317441	-104.168
319489	-89.2006
321537	-86.6356
323585	-83.6879
325633	-82.5405
327681	-83.9313
329729	-87.8552
331777	-87.6603
333825	-86.0681
335873	-92.6068
337921	-94.4577
339969	-84.1756
342017	-86.4933
344065	-103.24
346113	-95.4552
348161	-96.4182
350209	-87.2721
352257	-81.0053
354305	-85.6757
356353	-83.118
358401	-86.8015
360449	-86.1175
362497	-108.496
364545	-97.9594
366593	-93.4568
368641	-90.9203
370689	-91.1449
372737	-97.8292
374785	-93.2667
376833	-89.877
378881	-95.5026
380929	-90.8853
382977	-88.0383
385025	-97.5506
387073	-91.9695
389121	-88.0655
391169	-97.5481
393217	-97.7803
395265	-92.2822
397313	-81.5701
399361	-91.6758
401409	-90.091
403457	-90.6293
405505	-83.189
407553	-83.4225
409601	-95.5759
411649	-86.4949
413697	-83.1313
415745	-84.6973
417793	-86.0937
419841	-86.0659
421889	-93.4849
423937	-96.6736
425985	-88.4076
428033	-84.9087
430081	-82.8987
432129	-84.9432
434177	-89.9469
436225	-86.3741
438273	-82.2203
440321	-86.6743
442369	-94.8137
444417	-99.6137
446465	-95.3559
448513	-91.8272
450561	-98.6838
452609	-79.2634
454657	-86.3268
456705	-86.9205
458753	-77.4801
460801	-94.5018
462849	-88.6195
464897	-84.926
466945	-86.4228
468993	-88.3124
471041	-88.8856
473089	-80.8825
475137	-93.7048
477185	-90.9716
479233	-86.4557
481281	-78.6285
483329	-91.405
485377	-83.3962
487425	-81.0479
489473	-86.871
491521	-86.2698
493569	-88.401
495617	-94.59
497665	-101.442
499713	-94.1168
501761	-100.734
503809	-109.766
505857	-94.3322
507905	-85.0389
509953	-95.266
512001	-83.0069
514049	-95.0807
516097	-82.1386
518145	-86.5908
520193	-90.3143
522241	-82.3737
524289	-97.3272
526337	-96.3057
528385	-80.5093
530433	-87.2991
532481	-81.9589
534529	-89.7632
536577	-89.2506
538625	-87.5799
540673	-86.8676
542721	-88.2277
544769	-96.0062
546817	-92.9654
548865	-89.2772
550913	-91.1249
552961	-87.5806
555009	-86.5695
557057	-86.3968
559105	-87.8757
561153	-79.7107
563201	-92.7682
565249	-94.5139
567297	-95.8241
569345	-95.0219
571393	-93.2047
573441	-81.9645
575489	-86.9502
577537	-91.7204
579585	-93.0996
581633	-90.8258
583681	-90.5817
585729	-88.2361
587777	-97.7837
589825	-97.5828
591873	-85.1587
593921	-87.0043
595969	-87.886
598017	-91.7819
600065	-87.952
602113	-91.8695
604161	-80.2842
606209	-88.8339
608257	-87.8799
610305	-94.6735
612353	-91.1379
614401	-91.2157
616449	-82.9824
618497	-96.7006
620545	-90.1942
622593	-87.7344
624641	-89.8432
626689	-85.5842
